nohup: ignoring input
/home/tanguy/5A/MLChallenge/venvMLChallenge/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
cuda
Mean: tensor([0.5652, 0.4507, 0.4434])
Std: tensor([0.2005, 0.1882, 0.1902])
Epoch [550/800], Training Loss: 0.4599, Training Accuracy: 83.75%, Validation Accuracy: 72.60%
Epoch [551/800], Training Loss: 0.4419, Training Accuracy: 84.48%, Validation Accuracy: 72.60%
Epoch [552/800], Training Loss: 0.4561, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [553/800], Training Loss: 0.4380, Training Accuracy: 84.19%, Validation Accuracy: 73.29%
Epoch [554/800], Training Loss: 0.4327, Training Accuracy: 84.19%, Validation Accuracy: 73.29%
Epoch [555/800], Training Loss: 0.4503, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [556/800], Training Loss: 0.4305, Training Accuracy: 84.19%, Validation Accuracy: 73.29%
Epoch [557/800], Training Loss: 0.4576, Training Accuracy: 81.41%, Validation Accuracy: 73.29%
Epoch [558/800], Training Loss: 0.4367, Training Accuracy: 84.19%, Validation Accuracy: 73.97%
Epoch [559/800], Training Loss: 0.4195, Training Accuracy: 84.77%, Validation Accuracy: 72.60%
Epoch [560/800], Training Loss: 0.4432, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [561/800], Training Loss: 0.4409, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [562/800], Training Loss: 0.4527, Training Accuracy: 84.92%, Validation Accuracy: 73.29%
Epoch [563/800], Training Loss: 0.4646, Training Accuracy: 82.72%, Validation Accuracy: 71.92%
Epoch [564/800], Training Loss: 0.4605, Training Accuracy: 82.72%, Validation Accuracy: 73.29%
Epoch [565/800], Training Loss: 0.4056, Training Accuracy: 84.92%, Validation Accuracy: 72.60%
Epoch [566/800], Training Loss: 0.4396, Training Accuracy: 84.19%, Validation Accuracy: 73.97%
Epoch [567/800], Training Loss: 0.4555, Training Accuracy: 84.33%, Validation Accuracy: 72.60%
Epoch [568/800], Training Loss: 0.4135, Training Accuracy: 86.09%, Validation Accuracy: 72.60%
Epoch [569/800], Training Loss: 0.4846, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [570/800], Training Loss: 0.4252, Training Accuracy: 84.33%, Validation Accuracy: 72.60%
Epoch [571/800], Training Loss: 0.4318, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [572/800], Training Loss: 0.4572, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [573/800], Training Loss: 0.4532, Training Accuracy: 82.72%, Validation Accuracy: 73.29%
Epoch [574/800], Training Loss: 0.4515, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [575/800], Training Loss: 0.4442, Training Accuracy: 82.72%, Validation Accuracy: 73.97%
Epoch [576/800], Training Loss: 0.4474, Training Accuracy: 83.31%, Validation Accuracy: 73.97%
Epoch [577/800], Training Loss: 0.4852, Training Accuracy: 81.55%, Validation Accuracy: 73.29%
Epoch [578/800], Training Loss: 0.4110, Training Accuracy: 84.19%, Validation Accuracy: 72.60%
Epoch [579/800], Training Loss: 0.4373, Training Accuracy: 84.04%, Validation Accuracy: 72.60%
Epoch [580/800], Training Loss: 0.4528, Training Accuracy: 83.75%, Validation Accuracy: 73.97%
Epoch [581/800], Training Loss: 0.4694, Training Accuracy: 81.55%, Validation Accuracy: 72.60%
Epoch [582/800], Training Loss: 0.4222, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [583/800], Training Loss: 0.4803, Training Accuracy: 81.55%, Validation Accuracy: 73.29%
Epoch [584/800], Training Loss: 0.4214, Training Accuracy: 84.19%, Validation Accuracy: 73.29%
Epoch [585/800], Training Loss: 0.4636, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [586/800], Training Loss: 0.4336, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [587/800], Training Loss: 0.4378, Training Accuracy: 84.63%, Validation Accuracy: 73.29%
Epoch [588/800], Training Loss: 0.4427, Training Accuracy: 85.07%, Validation Accuracy: 72.60%
Epoch [589/800], Training Loss: 0.4796, Training Accuracy: 81.26%, Validation Accuracy: 73.29%
Epoch [590/800], Training Loss: 0.4116, Training Accuracy: 84.63%, Validation Accuracy: 73.29%
Epoch [591/800], Training Loss: 0.4616, Training Accuracy: 81.26%, Validation Accuracy: 73.29%
Epoch [592/800], Training Loss: 0.4573, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [593/800], Training Loss: 0.4449, Training Accuracy: 83.60%, Validation Accuracy: 73.29%
Epoch [594/800], Training Loss: 0.4133, Training Accuracy: 85.07%, Validation Accuracy: 71.92%
Epoch [595/800], Training Loss: 0.4345, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [596/800], Training Loss: 0.4312, Training Accuracy: 83.31%, Validation Accuracy: 73.29%
Epoch [597/800], Training Loss: 0.4410, Training Accuracy: 82.58%, Validation Accuracy: 72.60%
Epoch [598/800], Training Loss: 0.4681, Training Accuracy: 82.43%, Validation Accuracy: 73.97%
Epoch [599/800], Training Loss: 0.4601, Training Accuracy: 81.41%, Validation Accuracy: 73.29%
Epoch [600/800], Training Loss: 0.4288, Training Accuracy: 84.63%, Validation Accuracy: 72.60%
Epoch [601/800], Training Loss: 0.4492, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [602/800], Training Loss: 0.4186, Training Accuracy: 84.48%, Validation Accuracy: 72.60%
Epoch [603/800], Training Loss: 0.4217, Training Accuracy: 83.75%, Validation Accuracy: 72.60%
Epoch [604/800], Training Loss: 0.4467, Training Accuracy: 84.33%, Validation Accuracy: 72.60%
Epoch [605/800], Training Loss: 0.4636, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [606/800], Training Loss: 0.4710, Training Accuracy: 80.53%, Validation Accuracy: 73.29%
Epoch [607/800], Training Loss: 0.4314, Training Accuracy: 83.02%, Validation Accuracy: 73.97%
Epoch [608/800], Training Loss: 0.4743, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [609/800], Training Loss: 0.4199, Training Accuracy: 84.19%, Validation Accuracy: 72.60%
Epoch [610/800], Training Loss: 0.4690, Training Accuracy: 81.55%, Validation Accuracy: 72.60%
Epoch [611/800], Training Loss: 0.4609, Training Accuracy: 82.72%, Validation Accuracy: 73.97%
Epoch [612/800], Training Loss: 0.4491, Training Accuracy: 84.63%, Validation Accuracy: 72.60%
Epoch [613/800], Training Loss: 0.4218, Training Accuracy: 84.63%, Validation Accuracy: 72.60%
Epoch [614/800], Training Loss: 0.4649, Training Accuracy: 81.99%, Validation Accuracy: 73.29%
Epoch [615/800], Training Loss: 0.4572, Training Accuracy: 82.14%, Validation Accuracy: 73.97%
Epoch [616/800], Training Loss: 0.4454, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [617/800], Training Loss: 0.4067, Training Accuracy: 85.80%, Validation Accuracy: 73.29%
Epoch [618/800], Training Loss: 0.3876, Training Accuracy: 84.48%, Validation Accuracy: 73.29%
Epoch [619/800], Training Loss: 0.4811, Training Accuracy: 82.28%, Validation Accuracy: 73.97%
Epoch [620/800], Training Loss: 0.4588, Training Accuracy: 81.70%, Validation Accuracy: 71.92%
Epoch [621/800], Training Loss: 0.4375, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [622/800], Training Loss: 0.4579, Training Accuracy: 83.31%, Validation Accuracy: 72.60%
Epoch [623/800], Training Loss: 0.5024, Training Accuracy: 81.84%, Validation Accuracy: 72.60%
Epoch [624/800], Training Loss: 0.4328, Training Accuracy: 83.89%, Validation Accuracy: 73.29%
Epoch [625/800], Training Loss: 0.4394, Training Accuracy: 84.19%, Validation Accuracy: 72.60%
Epoch [626/800], Training Loss: 0.4303, Training Accuracy: 85.07%, Validation Accuracy: 73.29%
Epoch [627/800], Training Loss: 0.4360, Training Accuracy: 84.92%, Validation Accuracy: 73.29%
Epoch [628/800], Training Loss: 0.4511, Training Accuracy: 84.04%, Validation Accuracy: 72.60%
Epoch [629/800], Training Loss: 0.5077, Training Accuracy: 82.43%, Validation Accuracy: 73.29%
Epoch [630/800], Training Loss: 0.4718, Training Accuracy: 82.28%, Validation Accuracy: 71.92%
Epoch [631/800], Training Loss: 0.4340, Training Accuracy: 83.89%, Validation Accuracy: 72.60%
Epoch [632/800], Training Loss: 0.4307, Training Accuracy: 83.31%, Validation Accuracy: 73.29%
Epoch [633/800], Training Loss: 0.4530, Training Accuracy: 82.14%, Validation Accuracy: 73.29%
Epoch [634/800], Training Loss: 0.4147, Training Accuracy: 84.92%, Validation Accuracy: 71.92%
Epoch [635/800], Training Loss: 0.4529, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [636/800], Training Loss: 0.4326, Training Accuracy: 81.26%, Validation Accuracy: 71.92%
Epoch [637/800], Training Loss: 0.4364, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [638/800], Training Loss: 0.4449, Training Accuracy: 82.28%, Validation Accuracy: 72.60%
Epoch [639/800], Training Loss: 0.4684, Training Accuracy: 82.43%, Validation Accuracy: 72.60%
Epoch [640/800], Training Loss: 0.4657, Training Accuracy: 84.33%, Validation Accuracy: 73.29%
Epoch [641/800], Training Loss: 0.4415, Training Accuracy: 82.28%, Validation Accuracy: 72.60%
Epoch [642/800], Training Loss: 0.4747, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [643/800], Training Loss: 0.4674, Training Accuracy: 82.58%, Validation Accuracy: 72.60%
Epoch [644/800], Training Loss: 0.4619, Training Accuracy: 83.02%, Validation Accuracy: 73.97%
Epoch [645/800], Training Loss: 0.4394, Training Accuracy: 82.72%, Validation Accuracy: 73.97%
Epoch [646/800], Training Loss: 0.4535, Training Accuracy: 80.38%, Validation Accuracy: 73.97%
Epoch [647/800], Training Loss: 0.4394, Training Accuracy: 83.89%, Validation Accuracy: 71.92%
Epoch [648/800], Training Loss: 0.4430, Training Accuracy: 83.31%, Validation Accuracy: 73.97%
Epoch [649/800], Training Loss: 0.4395, Training Accuracy: 84.33%, Validation Accuracy: 72.60%
Epoch [650/800], Training Loss: 0.4615, Training Accuracy: 82.72%, Validation Accuracy: 73.29%
Epoch [651/800], Training Loss: 0.4870, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [652/800], Training Loss: 0.4401, Training Accuracy: 84.04%, Validation Accuracy: 71.92%
Epoch [653/800], Training Loss: 0.4102, Training Accuracy: 86.09%, Validation Accuracy: 73.97%
Epoch [654/800], Training Loss: 0.4741, Training Accuracy: 81.41%, Validation Accuracy: 71.92%
Epoch [655/800], Training Loss: 0.4459, Training Accuracy: 82.28%, Validation Accuracy: 71.92%
Epoch [656/800], Training Loss: 0.4217, Training Accuracy: 84.77%, Validation Accuracy: 72.60%
Epoch [657/800], Training Loss: 0.4491, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [658/800], Training Loss: 0.4609, Training Accuracy: 83.31%, Validation Accuracy: 72.60%
Epoch [659/800], Training Loss: 0.4409, Training Accuracy: 84.77%, Validation Accuracy: 73.29%
Epoch [660/800], Training Loss: 0.4571, Training Accuracy: 84.04%, Validation Accuracy: 71.92%
Epoch [661/800], Training Loss: 0.4609, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [662/800], Training Loss: 0.4333, Training Accuracy: 83.31%, Validation Accuracy: 73.29%
Epoch [663/800], Training Loss: 0.4915, Training Accuracy: 82.14%, Validation Accuracy: 72.60%
Epoch [664/800], Training Loss: 0.4709, Training Accuracy: 81.99%, Validation Accuracy: 72.60%
Epoch [665/800], Training Loss: 0.4562, Training Accuracy: 81.99%, Validation Accuracy: 73.29%
Epoch [666/800], Training Loss: 0.4699, Training Accuracy: 81.99%, Validation Accuracy: 72.60%
Epoch [667/800], Training Loss: 0.4726, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [668/800], Training Loss: 0.4112, Training Accuracy: 85.65%, Validation Accuracy: 71.92%
Epoch [669/800], Training Loss: 0.4080, Training Accuracy: 84.48%, Validation Accuracy: 71.92%
Epoch [670/800], Training Loss: 0.4477, Training Accuracy: 83.60%, Validation Accuracy: 72.60%
Epoch [671/800], Training Loss: 0.4191, Training Accuracy: 83.89%, Validation Accuracy: 71.92%
Epoch [672/800], Training Loss: 0.4203, Training Accuracy: 84.33%, Validation Accuracy: 73.29%
Epoch [673/800], Training Loss: 0.4788, Training Accuracy: 81.41%, Validation Accuracy: 71.92%
Epoch [674/800], Training Loss: 0.4801, Training Accuracy: 81.55%, Validation Accuracy: 73.29%
Epoch [675/800], Training Loss: 0.4541, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [676/800], Training Loss: 0.5261, Training Accuracy: 79.94%, Validation Accuracy: 72.60%
Epoch [677/800], Training Loss: 0.4422, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [678/800], Training Loss: 0.4232, Training Accuracy: 84.48%, Validation Accuracy: 72.60%
Epoch [679/800], Training Loss: 0.4526, Training Accuracy: 84.04%, Validation Accuracy: 73.29%
Epoch [680/800], Training Loss: 0.4760, Training Accuracy: 83.16%, Validation Accuracy: 71.92%
Epoch [681/800], Training Loss: 0.4838, Training Accuracy: 82.87%, Validation Accuracy: 72.60%
Epoch [682/800], Training Loss: 0.4388, Training Accuracy: 84.92%, Validation Accuracy: 72.60%
Epoch [683/800], Training Loss: 0.4675, Training Accuracy: 82.43%, Validation Accuracy: 72.60%
Epoch [684/800], Training Loss: 0.4522, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [685/800], Training Loss: 0.4635, Training Accuracy: 84.48%, Validation Accuracy: 73.29%
Epoch [686/800], Training Loss: 0.4566, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [687/800], Training Loss: 0.4629, Training Accuracy: 84.04%, Validation Accuracy: 73.29%
Epoch [688/800], Training Loss: 0.4635, Training Accuracy: 82.14%, Validation Accuracy: 72.60%
Epoch [689/800], Training Loss: 0.3893, Training Accuracy: 86.38%, Validation Accuracy: 71.92%
Epoch [690/800], Training Loss: 0.4748, Training Accuracy: 81.70%, Validation Accuracy: 71.92%
Epoch [691/800], Training Loss: 0.4516, Training Accuracy: 83.60%, Validation Accuracy: 73.29%
Epoch [692/800], Training Loss: 0.4342, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [693/800], Training Loss: 0.4346, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [694/800], Training Loss: 0.4744, Training Accuracy: 80.23%, Validation Accuracy: 72.60%
Epoch [695/800], Training Loss: 0.4633, Training Accuracy: 83.75%, Validation Accuracy: 71.92%
Epoch [696/800], Training Loss: 0.4241, Training Accuracy: 85.65%, Validation Accuracy: 73.29%
Epoch [697/800], Training Loss: 0.4468, Training Accuracy: 84.33%, Validation Accuracy: 73.29%
Epoch [698/800], Training Loss: 0.4599, Training Accuracy: 81.70%, Validation Accuracy: 71.92%
Epoch [699/800], Training Loss: 0.4308, Training Accuracy: 83.46%, Validation Accuracy: 72.60%
Epoch [700/800], Training Loss: 0.4241, Training Accuracy: 85.36%, Validation Accuracy: 73.97%
Epoch [701/800], Training Loss: 0.4566, Training Accuracy: 81.84%, Validation Accuracy: 71.92%
Epoch [702/800], Training Loss: 0.4343, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [703/800], Training Loss: 0.4276, Training Accuracy: 85.07%, Validation Accuracy: 71.92%
Epoch [704/800], Training Loss: 0.4315, Training Accuracy: 82.43%, Validation Accuracy: 72.60%
Epoch [705/800], Training Loss: 0.4226, Training Accuracy: 84.04%, Validation Accuracy: 73.29%
Epoch [706/800], Training Loss: 0.3946, Training Accuracy: 85.65%, Validation Accuracy: 73.29%
Epoch [707/800], Training Loss: 0.4327, Training Accuracy: 81.84%, Validation Accuracy: 73.29%
Epoch [708/800], Training Loss: 0.4194, Training Accuracy: 84.04%, Validation Accuracy: 73.29%
Epoch [709/800], Training Loss: 0.4437, Training Accuracy: 83.89%, Validation Accuracy: 72.60%
Epoch [710/800], Training Loss: 0.4107, Training Accuracy: 84.77%, Validation Accuracy: 73.29%
Epoch [711/800], Training Loss: 0.4720, Training Accuracy: 81.26%, Validation Accuracy: 73.29%
Epoch [712/800], Training Loss: 0.3966, Training Accuracy: 85.21%, Validation Accuracy: 72.60%
Epoch [713/800], Training Loss: 0.4405, Training Accuracy: 82.28%, Validation Accuracy: 72.60%
Epoch [714/800], Training Loss: 0.3965, Training Accuracy: 84.77%, Validation Accuracy: 72.60%
Epoch [715/800], Training Loss: 0.4099, Training Accuracy: 84.92%, Validation Accuracy: 73.29%
Epoch [716/800], Training Loss: 0.4457, Training Accuracy: 83.31%, Validation Accuracy: 72.60%
Epoch [717/800], Training Loss: 0.4460, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [718/800], Training Loss: 0.4322, Training Accuracy: 85.07%, Validation Accuracy: 73.29%
Epoch [719/800], Training Loss: 0.4176, Training Accuracy: 84.77%, Validation Accuracy: 73.29%
Epoch [720/800], Training Loss: 0.4246, Training Accuracy: 85.07%, Validation Accuracy: 73.29%
Epoch [721/800], Training Loss: 0.4327, Training Accuracy: 83.16%, Validation Accuracy: 73.29%
Epoch [722/800], Training Loss: 0.4408, Training Accuracy: 83.02%, Validation Accuracy: 71.92%
Epoch [723/800], Training Loss: 0.4622, Training Accuracy: 83.31%, Validation Accuracy: 73.29%
Epoch [724/800], Training Loss: 0.4488, Training Accuracy: 82.72%, Validation Accuracy: 71.92%
Epoch [725/800], Training Loss: 0.4782, Training Accuracy: 82.72%, Validation Accuracy: 72.60%
Epoch [726/800], Training Loss: 0.4408, Training Accuracy: 84.33%, Validation Accuracy: 71.92%
Epoch [727/800], Training Loss: 0.4407, Training Accuracy: 84.04%, Validation Accuracy: 73.97%
Epoch [728/800], Training Loss: 0.4410, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [729/800], Training Loss: 0.4108, Training Accuracy: 84.77%, Validation Accuracy: 72.60%
Epoch [730/800], Training Loss: 0.4300, Training Accuracy: 84.92%, Validation Accuracy: 73.29%
Epoch [731/800], Training Loss: 0.4646, Training Accuracy: 82.28%, Validation Accuracy: 72.60%
Epoch [732/800], Training Loss: 0.4525, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [733/800], Training Loss: 0.4246, Training Accuracy: 85.51%, Validation Accuracy: 73.29%
Epoch [734/800], Training Loss: 0.4035, Training Accuracy: 85.51%, Validation Accuracy: 72.60%
Epoch [735/800], Training Loss: 0.3919, Training Accuracy: 84.77%, Validation Accuracy: 73.29%
Epoch [736/800], Training Loss: 0.4542, Training Accuracy: 82.87%, Validation Accuracy: 72.60%
Epoch [737/800], Training Loss: 0.4296, Training Accuracy: 82.87%, Validation Accuracy: 73.97%
Epoch [738/800], Training Loss: 0.4500, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [739/800], Training Loss: 0.4697, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [740/800], Training Loss: 0.4659, Training Accuracy: 81.70%, Validation Accuracy: 73.97%
Epoch [741/800], Training Loss: 0.4679, Training Accuracy: 81.11%, Validation Accuracy: 72.60%
Epoch [742/800], Training Loss: 0.4733, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [743/800], Training Loss: 0.4337, Training Accuracy: 84.04%, Validation Accuracy: 72.60%
Epoch [744/800], Training Loss: 0.4669, Training Accuracy: 80.67%, Validation Accuracy: 73.29%
Epoch [745/800], Training Loss: 0.4608, Training Accuracy: 82.72%, Validation Accuracy: 73.29%
Epoch [746/800], Training Loss: 0.4557, Training Accuracy: 83.02%, Validation Accuracy: 73.29%
Epoch [747/800], Training Loss: 0.4645, Training Accuracy: 82.14%, Validation Accuracy: 73.29%
Epoch [748/800], Training Loss: 0.4785, Training Accuracy: 84.04%, Validation Accuracy: 72.60%
Epoch [749/800], Training Loss: 0.4685, Training Accuracy: 82.43%, Validation Accuracy: 71.92%
Epoch [750/800], Training Loss: 0.4530, Training Accuracy: 83.31%, Validation Accuracy: 73.97%
Epoch [751/800], Training Loss: 0.4149, Training Accuracy: 85.80%, Validation Accuracy: 73.97%
Epoch [752/800], Training Loss: 0.4784, Training Accuracy: 83.31%, Validation Accuracy: 72.60%
Epoch [753/800], Training Loss: 0.4561, Training Accuracy: 83.02%, Validation Accuracy: 73.29%
Epoch [754/800], Training Loss: 0.4524, Training Accuracy: 85.80%, Validation Accuracy: 73.97%
Epoch [755/800], Training Loss: 0.4447, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [756/800], Training Loss: 0.4428, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [757/800], Training Loss: 0.4441, Training Accuracy: 83.02%, Validation Accuracy: 73.29%
Epoch [758/800], Training Loss: 0.4590, Training Accuracy: 82.58%, Validation Accuracy: 73.29%
Epoch [759/800], Training Loss: 0.4647, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [760/800], Training Loss: 0.4492, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [761/800], Training Loss: 0.4424, Training Accuracy: 83.02%, Validation Accuracy: 73.29%
Epoch [762/800], Training Loss: 0.4281, Training Accuracy: 84.33%, Validation Accuracy: 71.92%
Epoch [763/800], Training Loss: 0.4755, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [764/800], Training Loss: 0.4129, Training Accuracy: 86.24%, Validation Accuracy: 73.29%
Epoch [765/800], Training Loss: 0.4501, Training Accuracy: 84.04%, Validation Accuracy: 71.92%
Epoch [766/800], Training Loss: 0.4504, Training Accuracy: 82.58%, Validation Accuracy: 71.92%
Epoch [767/800], Training Loss: 0.4459, Training Accuracy: 82.43%, Validation Accuracy: 73.29%
Epoch [768/800], Training Loss: 0.4546, Training Accuracy: 81.84%, Validation Accuracy: 71.92%
Epoch [769/800], Training Loss: 0.4545, Training Accuracy: 85.51%, Validation Accuracy: 73.29%
Epoch [770/800], Training Loss: 0.4454, Training Accuracy: 83.31%, Validation Accuracy: 73.97%
Epoch [771/800], Training Loss: 0.4217, Training Accuracy: 84.63%, Validation Accuracy: 73.97%
Epoch [772/800], Training Loss: 0.4471, Training Accuracy: 81.41%, Validation Accuracy: 72.60%
Epoch [773/800], Training Loss: 0.4258, Training Accuracy: 83.75%, Validation Accuracy: 72.60%
Epoch [774/800], Training Loss: 0.4379, Training Accuracy: 83.75%, Validation Accuracy: 73.29%
/home/tanguy/5A/MLChallenge/images_notebook.py:451: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load("cnn_model_tanguy4.pth"))
Epoch [775/800], Training Loss: 0.4372, Training Accuracy: 83.89%, Validation Accuracy: 73.29%
Epoch [776/800], Training Loss: 0.4407, Training Accuracy: 84.04%, Validation Accuracy: 73.29%
Epoch [777/800], Training Loss: 0.4280, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [778/800], Training Loss: 0.4200, Training Accuracy: 83.75%, Validation Accuracy: 72.60%
Epoch [779/800], Training Loss: 0.4080, Training Accuracy: 85.07%, Validation Accuracy: 73.29%
Epoch [780/800], Training Loss: 0.4676, Training Accuracy: 81.41%, Validation Accuracy: 73.29%
Epoch [781/800], Training Loss: 0.4682, Training Accuracy: 82.28%, Validation Accuracy: 73.29%
Epoch [782/800], Training Loss: 0.4095, Training Accuracy: 84.48%, Validation Accuracy: 73.97%
Epoch [783/800], Training Loss: 0.4277, Training Accuracy: 84.33%, Validation Accuracy: 72.60%
Epoch [784/800], Training Loss: 0.4680, Training Accuracy: 82.87%, Validation Accuracy: 73.29%
Epoch [785/800], Training Loss: 0.4474, Training Accuracy: 84.77%, Validation Accuracy: 72.60%
Epoch [786/800], Training Loss: 0.4067, Training Accuracy: 86.97%, Validation Accuracy: 73.29%
Epoch [787/800], Training Loss: 0.4589, Training Accuracy: 83.89%, Validation Accuracy: 73.97%
Epoch [788/800], Training Loss: 0.4527, Training Accuracy: 82.28%, Validation Accuracy: 72.60%
Epoch [789/800], Training Loss: 0.4801, Training Accuracy: 81.84%, Validation Accuracy: 72.60%
Epoch [790/800], Training Loss: 0.4585, Training Accuracy: 83.02%, Validation Accuracy: 72.60%
Epoch [791/800], Training Loss: 0.4315, Training Accuracy: 83.46%, Validation Accuracy: 72.60%
Epoch [792/800], Training Loss: 0.4059, Training Accuracy: 83.46%, Validation Accuracy: 73.29%
Epoch [793/800], Training Loss: 0.4533, Training Accuracy: 83.75%, Validation Accuracy: 73.29%
Epoch [794/800], Training Loss: 0.4631, Training Accuracy: 81.99%, Validation Accuracy: 71.92%
Epoch [795/800], Training Loss: 0.4588, Training Accuracy: 82.43%, Validation Accuracy: 73.97%
Epoch [796/800], Training Loss: 0.4502, Training Accuracy: 83.89%, Validation Accuracy: 73.29%
Epoch [797/800], Training Loss: 0.4376, Training Accuracy: 82.72%, Validation Accuracy: 72.60%
Epoch [798/800], Training Loss: 0.4917, Training Accuracy: 81.26%, Validation Accuracy: 73.29%
Epoch [799/800], Training Loss: 0.4593, Training Accuracy: 83.16%, Validation Accuracy: 72.60%
Epoch [800/800], Training Loss: 0.4368, Training Accuracy: 82.72%, Validation Accuracy: 72.60%
Accuracy of the model on the test set: 72.97%
Mean: tensor([0.5656, 0.4501, 0.4434])
Std: tensor([0.2037, 0.1871, 0.1892])
Accuracy: 76.25%
