nohup: ignoring input
/home/tanguy/5A/MLChallenge/venvMLChallenge/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
cuda
Mean: tensor([0.5652, 0.4507, 0.4434])
Std: tensor([0.2005, 0.1882, 0.1902])
Epoch [543/600], Training Loss: 0.2441, Training Accuracy: 90.34%, Validation Accuracy: 78.77%
Epoch [544/600], Training Loss: 0.2619, Training Accuracy: 89.31%, Validation Accuracy: 73.29%
Epoch [545/600], Training Loss: 0.2351, Training Accuracy: 91.65%, Validation Accuracy: 76.71%
Epoch [546/600], Training Loss: 0.2519, Training Accuracy: 90.63%, Validation Accuracy: 73.97%
Epoch [547/600], Training Loss: 0.2693, Training Accuracy: 89.31%, Validation Accuracy: 75.34%
Epoch [548/600], Training Loss: 0.3104, Training Accuracy: 89.31%, Validation Accuracy: 78.08%
Epoch [549/600], Training Loss: 0.2410, Training Accuracy: 89.60%, Validation Accuracy: 76.03%
Epoch [550/600], Training Loss: 0.2406, Training Accuracy: 91.65%, Validation Accuracy: 75.34%
Epoch [551/600], Training Loss: 0.2370, Training Accuracy: 90.48%, Validation Accuracy: 76.71%
Epoch [552/600], Training Loss: 0.2495, Training Accuracy: 91.07%, Validation Accuracy: 76.71%
Epoch [553/600], Training Loss: 0.2251, Training Accuracy: 91.07%, Validation Accuracy: 75.34%
Epoch [554/600], Training Loss: 0.2639, Training Accuracy: 91.07%, Validation Accuracy: 76.71%
Epoch [555/600], Training Loss: 0.2939, Training Accuracy: 89.46%, Validation Accuracy: 76.71%
Epoch [556/600], Training Loss: 0.2499, Training Accuracy: 90.48%, Validation Accuracy: 75.34%
Epoch [557/600], Training Loss: 0.2813, Training Accuracy: 89.46%, Validation Accuracy: 76.03%
Epoch [558/600], Training Loss: 0.2448, Training Accuracy: 90.34%, Validation Accuracy: 77.40%
Epoch [559/600], Training Loss: 0.2693, Training Accuracy: 90.92%, Validation Accuracy: 75.34%
Epoch [560/600], Training Loss: 0.2300, Training Accuracy: 90.48%, Validation Accuracy: 77.40%
Epoch [561/600], Training Loss: 0.2778, Training Accuracy: 91.80%, Validation Accuracy: 75.34%
Epoch [562/600], Training Loss: 0.2773, Training Accuracy: 87.70%, Validation Accuracy: 75.34%
Epoch [563/600], Training Loss: 0.2676, Training Accuracy: 89.31%, Validation Accuracy: 75.34%
Epoch [564/600], Training Loss: 0.2429, Training Accuracy: 90.92%, Validation Accuracy: 75.34%
Epoch [565/600], Training Loss: 0.2563, Training Accuracy: 88.87%, Validation Accuracy: 75.34%
Epoch [566/600], Training Loss: 0.2697, Training Accuracy: 90.48%, Validation Accuracy: 75.34%
Epoch [567/600], Training Loss: 0.2487, Training Accuracy: 90.78%, Validation Accuracy: 76.03%
Epoch [568/600], Training Loss: 0.2835, Training Accuracy: 90.04%, Validation Accuracy: 76.03%
Epoch [569/600], Training Loss: 0.2757, Training Accuracy: 90.19%, Validation Accuracy: 76.71%
Epoch [570/600], Training Loss: 0.2622, Training Accuracy: 90.92%, Validation Accuracy: 76.71%
Epoch [571/600], Training Loss: 0.3067, Training Accuracy: 89.17%, Validation Accuracy: 76.03%
Epoch [572/600], Training Loss: 0.2489, Training Accuracy: 90.92%, Validation Accuracy: 75.34%
Epoch [573/600], Training Loss: 0.2486, Training Accuracy: 90.63%, Validation Accuracy: 77.40%
Epoch [574/600], Training Loss: 0.2473, Training Accuracy: 90.63%, Validation Accuracy: 76.71%
Epoch [575/600], Training Loss: 0.2598, Training Accuracy: 91.07%, Validation Accuracy: 77.40%
Epoch [576/600], Training Loss: 0.2692, Training Accuracy: 89.90%, Validation Accuracy: 74.66%
Epoch [577/600], Training Loss: 0.2826, Training Accuracy: 89.02%, Validation Accuracy: 76.03%
Epoch [578/600], Training Loss: 0.2617, Training Accuracy: 90.78%, Validation Accuracy: 76.71%
Epoch [579/600], Training Loss: 0.2383, Training Accuracy: 91.51%, Validation Accuracy: 76.71%
Epoch [580/600], Training Loss: 0.2713, Training Accuracy: 89.31%, Validation Accuracy: 77.40%
Epoch [581/600], Training Loss: 0.2658, Training Accuracy: 90.78%, Validation Accuracy: 73.97%
Epoch [582/600], Training Loss: 0.2438, Training Accuracy: 91.22%, Validation Accuracy: 74.66%
Epoch [583/600], Training Loss: 0.2746, Training Accuracy: 89.75%, Validation Accuracy: 75.34%
Epoch [584/600], Training Loss: 0.2567, Training Accuracy: 90.63%, Validation Accuracy: 76.03%
Epoch [585/600], Training Loss: 0.2399, Training Accuracy: 90.63%, Validation Accuracy: 75.34%
Epoch [586/600], Training Loss: 0.2457, Training Accuracy: 91.07%, Validation Accuracy: 75.34%
Epoch [587/600], Training Loss: 0.2582, Training Accuracy: 90.34%, Validation Accuracy: 75.34%
Epoch [588/600], Training Loss: 0.2423, Training Accuracy: 91.36%, Validation Accuracy: 77.40%
Epoch [589/600], Training Loss: 0.2402, Training Accuracy: 91.07%, Validation Accuracy: 76.71%
Epoch [590/600], Training Loss: 0.2574, Training Accuracy: 90.63%, Validation Accuracy: 75.34%
Epoch [591/600], Training Loss: 0.2423, Training Accuracy: 91.36%, Validation Accuracy: 76.71%
Epoch [592/600], Training Loss: 0.2146, Training Accuracy: 92.39%, Validation Accuracy: 76.03%
Epoch [593/600], Training Loss: 0.2682, Training Accuracy: 90.04%, Validation Accuracy: 78.08%
Epoch [594/600], Training Loss: 0.3038, Training Accuracy: 90.19%, Validation Accuracy: 75.34%
Epoch [595/600], Training Loss: 0.2639, Training Accuracy: 90.78%, Validation Accuracy: 73.97%
Epoch [596/600], Training Loss: 0.2690, Training Accuracy: 90.19%, Validation Accuracy: 76.03%
Epoch [597/600], Training Loss: 0.2665, Training Accuracy: 89.90%, Validation Accuracy: 76.71%
Epoch [598/600], Training Loss: 0.2401, Training Accuracy: 91.95%, Validation Accuracy: 76.71%
Epoch [599/600], Training Loss: 0.2773, Training Accuracy: 89.90%, Validation Accuracy: 76.03%
Epoch [600/600], Training Loss: 0.2528, Training Accuracy: 90.19%, Validation Accuracy: 77.40%
Accuracy of the model on the test set: 77.70%
Mean: tensor([0.5656, 0.4501, 0.4434])
Std: tensor([0.2037, 0.1871, 0.1892])
Accuracy: 80.00%
