nohup: ignoring input
/home/tanguy/5A/MLChallenge/venvMLChallenge/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
cuda
Mean: tensor([0.5652, 0.4507, 0.4434])
Std: tensor([0.2005, 0.1882, 0.1902])
Epoch [550/800], Training Loss: 0.7101, Training Accuracy: 69.69%, Validation Accuracy: 71.23%
Epoch [551/800], Training Loss: 0.7488, Training Accuracy: 67.94%, Validation Accuracy: 70.55%
Epoch [552/800], Training Loss: 0.7522, Training Accuracy: 64.57%, Validation Accuracy: 68.49%
Epoch [553/800], Training Loss: 0.7541, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [554/800], Training Loss: 0.7512, Training Accuracy: 67.64%, Validation Accuracy: 69.86%
Epoch [555/800], Training Loss: 0.7828, Training Accuracy: 65.59%, Validation Accuracy: 70.55%
Epoch [556/800], Training Loss: 0.7029, Training Accuracy: 66.62%, Validation Accuracy: 70.55%
Epoch [557/800], Training Loss: 0.7324, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [558/800], Training Loss: 0.7366, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [559/800], Training Loss: 0.7167, Training Accuracy: 71.01%, Validation Accuracy: 69.86%
Epoch [560/800], Training Loss: 0.7536, Training Accuracy: 68.96%, Validation Accuracy: 71.92%
Epoch [561/800], Training Loss: 0.7663, Training Accuracy: 67.06%, Validation Accuracy: 69.18%
Epoch [562/800], Training Loss: 0.6953, Training Accuracy: 71.45%, Validation Accuracy: 67.81%
Epoch [563/800], Training Loss: 0.7216, Training Accuracy: 69.55%, Validation Accuracy: 69.18%
Epoch [564/800], Training Loss: 0.7560, Training Accuracy: 67.06%, Validation Accuracy: 69.18%
Epoch [565/800], Training Loss: 0.7491, Training Accuracy: 67.94%, Validation Accuracy: 68.49%
Epoch [566/800], Training Loss: 0.7180, Training Accuracy: 69.99%, Validation Accuracy: 70.55%
Epoch [567/800], Training Loss: 0.7317, Training Accuracy: 70.13%, Validation Accuracy: 69.86%
Epoch [568/800], Training Loss: 0.7677, Training Accuracy: 67.79%, Validation Accuracy: 69.86%
Epoch [569/800], Training Loss: 0.7584, Training Accuracy: 66.76%, Validation Accuracy: 67.12%
Epoch [570/800], Training Loss: 0.7194, Training Accuracy: 69.40%, Validation Accuracy: 69.86%
Epoch [571/800], Training Loss: 0.7365, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [572/800], Training Loss: 0.7228, Training Accuracy: 68.37%, Validation Accuracy: 67.81%
Epoch [573/800], Training Loss: 0.7414, Training Accuracy: 67.35%, Validation Accuracy: 69.18%
Epoch [574/800], Training Loss: 0.7536, Training Accuracy: 68.52%, Validation Accuracy: 69.18%
Epoch [575/800], Training Loss: 0.7363, Training Accuracy: 68.81%, Validation Accuracy: 71.23%
Epoch [576/800], Training Loss: 0.6931, Training Accuracy: 70.13%, Validation Accuracy: 68.49%
Epoch [577/800], Training Loss: 0.7522, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [578/800], Training Loss: 0.7270, Training Accuracy: 69.99%, Validation Accuracy: 69.18%
Epoch [579/800], Training Loss: 0.7685, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [580/800], Training Loss: 0.7181, Training Accuracy: 71.16%, Validation Accuracy: 71.23%
Epoch [581/800], Training Loss: 0.7199, Training Accuracy: 69.11%, Validation Accuracy: 71.23%
Epoch [582/800], Training Loss: 0.7214, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [583/800], Training Loss: 0.7243, Training Accuracy: 66.47%, Validation Accuracy: 69.86%
Epoch [584/800], Training Loss: 0.7267, Training Accuracy: 68.52%, Validation Accuracy: 69.18%
Epoch [585/800], Training Loss: 0.6858, Training Accuracy: 71.01%, Validation Accuracy: 69.18%
Epoch [586/800], Training Loss: 0.7675, Training Accuracy: 67.35%, Validation Accuracy: 69.18%
Epoch [587/800], Training Loss: 0.7633, Training Accuracy: 67.64%, Validation Accuracy: 70.55%
Epoch [588/800], Training Loss: 0.7645, Training Accuracy: 68.67%, Validation Accuracy: 71.23%
Epoch [589/800], Training Loss: 0.8059, Training Accuracy: 68.67%, Validation Accuracy: 69.86%
Epoch [590/800], Training Loss: 0.7411, Training Accuracy: 66.76%, Validation Accuracy: 69.86%
Epoch [591/800], Training Loss: 0.7789, Training Accuracy: 67.20%, Validation Accuracy: 68.49%
Epoch [592/800], Training Loss: 0.7102, Training Accuracy: 69.11%, Validation Accuracy: 72.60%
Epoch [593/800], Training Loss: 0.7645, Training Accuracy: 65.45%, Validation Accuracy: 68.49%
Epoch [594/800], Training Loss: 0.8005, Training Accuracy: 65.01%, Validation Accuracy: 70.55%
Epoch [595/800], Training Loss: 0.7415, Training Accuracy: 69.25%, Validation Accuracy: 71.92%
Epoch [596/800], Training Loss: 0.7725, Training Accuracy: 67.79%, Validation Accuracy: 71.92%
Epoch [597/800], Training Loss: 0.7221, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [598/800], Training Loss: 0.7266, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [599/800], Training Loss: 0.7708, Training Accuracy: 67.06%, Validation Accuracy: 70.55%
Epoch [600/800], Training Loss: 0.7365, Training Accuracy: 67.64%, Validation Accuracy: 69.86%
Epoch [601/800], Training Loss: 0.7325, Training Accuracy: 70.72%, Validation Accuracy: 70.55%
Epoch [602/800], Training Loss: 0.7415, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [603/800], Training Loss: 0.7159, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [604/800], Training Loss: 0.7622, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [605/800], Training Loss: 0.7117, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [606/800], Training Loss: 0.7446, Training Accuracy: 65.59%, Validation Accuracy: 70.55%
Epoch [607/800], Training Loss: 0.7335, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [608/800], Training Loss: 0.7135, Training Accuracy: 68.96%, Validation Accuracy: 69.18%
Epoch [609/800], Training Loss: 0.7901, Training Accuracy: 67.79%, Validation Accuracy: 70.55%
Epoch [610/800], Training Loss: 0.7275, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [611/800], Training Loss: 0.7450, Training Accuracy: 70.13%, Validation Accuracy: 69.86%
Epoch [612/800], Training Loss: 0.7327, Training Accuracy: 70.72%, Validation Accuracy: 69.18%
Epoch [613/800], Training Loss: 0.7467, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [614/800], Training Loss: 0.7547, Training Accuracy: 67.50%, Validation Accuracy: 69.86%
Epoch [615/800], Training Loss: 0.8097, Training Accuracy: 65.01%, Validation Accuracy: 69.86%
Epoch [616/800], Training Loss: 0.7540, Training Accuracy: 67.06%, Validation Accuracy: 71.92%
Epoch [617/800], Training Loss: 0.7775, Training Accuracy: 66.76%, Validation Accuracy: 67.81%
Epoch [618/800], Training Loss: 0.7523, Training Accuracy: 66.91%, Validation Accuracy: 68.49%
Epoch [619/800], Training Loss: 0.7426, Training Accuracy: 67.94%, Validation Accuracy: 71.23%
Epoch [620/800], Training Loss: 0.7474, Training Accuracy: 68.08%, Validation Accuracy: 69.18%
Epoch [621/800], Training Loss: 0.7316, Training Accuracy: 69.69%, Validation Accuracy: 70.55%
Epoch [622/800], Training Loss: 0.7247, Training Accuracy: 71.01%, Validation Accuracy: 71.92%
Epoch [623/800], Training Loss: 0.6942, Training Accuracy: 72.47%, Validation Accuracy: 69.86%
Epoch [624/800], Training Loss: 0.7878, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [625/800], Training Loss: 0.7643, Training Accuracy: 66.18%, Validation Accuracy: 71.23%
Epoch [626/800], Training Loss: 0.7350, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [627/800], Training Loss: 0.7696, Training Accuracy: 66.91%, Validation Accuracy: 70.55%
Epoch [628/800], Training Loss: 0.7501, Training Accuracy: 68.08%, Validation Accuracy: 71.92%
Epoch [629/800], Training Loss: 0.7840, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [630/800], Training Loss: 0.7234, Training Accuracy: 69.11%, Validation Accuracy: 68.49%
Epoch [631/800], Training Loss: 0.7381, Training Accuracy: 67.35%, Validation Accuracy: 70.55%
Epoch [632/800], Training Loss: 0.7605, Training Accuracy: 68.96%, Validation Accuracy: 68.49%
Epoch [633/800], Training Loss: 0.7405, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [634/800], Training Loss: 0.7892, Training Accuracy: 66.91%, Validation Accuracy: 70.55%
Epoch [635/800], Training Loss: 0.7618, Training Accuracy: 66.18%, Validation Accuracy: 69.18%
Epoch [636/800], Training Loss: 0.7391, Training Accuracy: 68.81%, Validation Accuracy: 70.55%
Epoch [637/800], Training Loss: 0.7603, Training Accuracy: 65.74%, Validation Accuracy: 69.86%
Epoch [638/800], Training Loss: 0.7500, Training Accuracy: 67.79%, Validation Accuracy: 69.18%
Epoch [639/800], Training Loss: 0.7482, Training Accuracy: 66.76%, Validation Accuracy: 71.23%
Epoch [640/800], Training Loss: 0.7526, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [641/800], Training Loss: 0.7411, Training Accuracy: 68.37%, Validation Accuracy: 71.92%
Epoch [642/800], Training Loss: 0.6997, Training Accuracy: 69.25%, Validation Accuracy: 69.18%
Epoch [643/800], Training Loss: 0.7157, Training Accuracy: 69.84%, Validation Accuracy: 71.23%
Epoch [644/800], Training Loss: 0.7990, Training Accuracy: 66.33%, Validation Accuracy: 71.92%
Epoch [645/800], Training Loss: 0.7057, Training Accuracy: 70.86%, Validation Accuracy: 69.86%
Epoch [646/800], Training Loss: 0.7466, Training Accuracy: 69.40%, Validation Accuracy: 70.55%
Epoch [647/800], Training Loss: 0.7330, Training Accuracy: 68.23%, Validation Accuracy: 68.49%
Epoch [648/800], Training Loss: 0.7537, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [649/800], Training Loss: 0.7456, Training Accuracy: 67.20%, Validation Accuracy: 70.55%
Epoch [650/800], Training Loss: 0.7289, Training Accuracy: 69.69%, Validation Accuracy: 69.18%
Epoch [651/800], Training Loss: 0.7790, Training Accuracy: 69.55%, Validation Accuracy: 71.92%
Epoch [652/800], Training Loss: 0.7371, Training Accuracy: 66.76%, Validation Accuracy: 67.12%
Epoch [653/800], Training Loss: 0.7610, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [654/800], Training Loss: 0.7541, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [655/800], Training Loss: 0.7510, Training Accuracy: 69.40%, Validation Accuracy: 69.18%
Epoch [656/800], Training Loss: 0.7590, Training Accuracy: 68.37%, Validation Accuracy: 69.18%
Epoch [657/800], Training Loss: 0.7136, Training Accuracy: 70.86%, Validation Accuracy: 69.86%
Epoch [658/800], Training Loss: 0.7324, Training Accuracy: 69.25%, Validation Accuracy: 69.86%
Epoch [659/800], Training Loss: 0.7644, Training Accuracy: 67.35%, Validation Accuracy: 69.86%
Epoch [660/800], Training Loss: 0.7118, Training Accuracy: 68.52%, Validation Accuracy: 71.23%
Epoch [661/800], Training Loss: 0.7377, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [662/800], Training Loss: 0.7347, Training Accuracy: 69.69%, Validation Accuracy: 69.86%
Epoch [663/800], Training Loss: 0.7355, Training Accuracy: 69.11%, Validation Accuracy: 69.86%
Epoch [664/800], Training Loss: 0.7749, Training Accuracy: 68.37%, Validation Accuracy: 70.55%
Epoch [665/800], Training Loss: 0.7688, Training Accuracy: 66.47%, Validation Accuracy: 69.18%
Epoch [666/800], Training Loss: 0.7327, Training Accuracy: 68.23%, Validation Accuracy: 70.55%
Epoch [667/800], Training Loss: 0.7424, Training Accuracy: 68.96%, Validation Accuracy: 71.23%
Epoch [668/800], Training Loss: 0.7504, Training Accuracy: 67.35%, Validation Accuracy: 67.81%
Epoch [669/800], Training Loss: 0.7293, Training Accuracy: 67.94%, Validation Accuracy: 68.49%
Epoch [670/800], Training Loss: 0.7477, Training Accuracy: 70.13%, Validation Accuracy: 71.23%
Epoch [671/800], Training Loss: 0.7264, Training Accuracy: 69.11%, Validation Accuracy: 69.86%
Epoch [672/800], Training Loss: 0.6974, Training Accuracy: 69.25%, Validation Accuracy: 69.18%
Epoch [673/800], Training Loss: 0.7512, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [674/800], Training Loss: 0.7462, Training Accuracy: 66.33%, Validation Accuracy: 69.18%
Epoch [675/800], Training Loss: 0.7218, Training Accuracy: 67.64%, Validation Accuracy: 67.81%
Epoch [676/800], Training Loss: 0.7302, Training Accuracy: 67.35%, Validation Accuracy: 69.18%
Epoch [677/800], Training Loss: 0.7614, Training Accuracy: 68.23%, Validation Accuracy: 67.81%
Epoch [678/800], Training Loss: 0.7343, Training Accuracy: 68.67%, Validation Accuracy: 71.23%
Epoch [679/800], Training Loss: 0.7175, Training Accuracy: 69.55%, Validation Accuracy: 70.55%
Epoch [680/800], Training Loss: 0.7679, Training Accuracy: 65.01%, Validation Accuracy: 69.18%
Epoch [681/800], Training Loss: 0.7676, Training Accuracy: 66.33%, Validation Accuracy: 67.12%
Epoch [682/800], Training Loss: 0.7227, Training Accuracy: 69.11%, Validation Accuracy: 69.18%
Epoch [683/800], Training Loss: 0.7381, Training Accuracy: 67.50%, Validation Accuracy: 69.18%
Epoch [684/800], Training Loss: 0.7545, Training Accuracy: 66.91%, Validation Accuracy: 67.81%
Epoch [685/800], Training Loss: 0.7415, Training Accuracy: 67.64%, Validation Accuracy: 69.18%
Epoch [686/800], Training Loss: 0.7350, Training Accuracy: 68.37%, Validation Accuracy: 69.18%
Epoch [687/800], Training Loss: 0.7336, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [688/800], Training Loss: 0.7107, Training Accuracy: 69.99%, Validation Accuracy: 71.23%
Epoch [689/800], Training Loss: 0.7387, Training Accuracy: 67.06%, Validation Accuracy: 70.55%
Epoch [690/800], Training Loss: 0.7165, Training Accuracy: 69.99%, Validation Accuracy: 67.81%
Epoch [691/800], Training Loss: 0.7372, Training Accuracy: 69.99%, Validation Accuracy: 68.49%
Epoch [692/800], Training Loss: 0.7047, Training Accuracy: 69.99%, Validation Accuracy: 69.18%
Epoch [693/800], Training Loss: 0.7256, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [694/800], Training Loss: 0.7083, Training Accuracy: 68.08%, Validation Accuracy: 67.81%
Epoch [695/800], Training Loss: 0.7679, Training Accuracy: 65.45%, Validation Accuracy: 68.49%
Epoch [696/800], Training Loss: 0.7138, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [697/800], Training Loss: 0.7648, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [698/800], Training Loss: 0.7734, Training Accuracy: 68.37%, Validation Accuracy: 69.18%
Epoch [699/800], Training Loss: 0.7481, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [700/800], Training Loss: 0.7497, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [701/800], Training Loss: 0.7224, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [702/800], Training Loss: 0.7441, Training Accuracy: 69.84%, Validation Accuracy: 71.23%
Epoch [703/800], Training Loss: 0.7653, Training Accuracy: 67.94%, Validation Accuracy: 70.55%
Epoch [704/800], Training Loss: 0.7769, Training Accuracy: 65.30%, Validation Accuracy: 69.18%
Epoch [705/800], Training Loss: 0.7453, Training Accuracy: 71.74%, Validation Accuracy: 69.18%
Epoch [706/800], Training Loss: 0.7644, Training Accuracy: 67.50%, Validation Accuracy: 70.55%
Epoch [707/800], Training Loss: 0.7244, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [708/800], Training Loss: 0.7125, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [709/800], Training Loss: 0.7161, Training Accuracy: 70.42%, Validation Accuracy: 70.55%
Epoch [710/800], Training Loss: 0.7496, Training Accuracy: 67.20%, Validation Accuracy: 71.23%
Epoch [711/800], Training Loss: 0.7420, Training Accuracy: 69.55%, Validation Accuracy: 68.49%
Epoch [712/800], Training Loss: 0.7208, Training Accuracy: 70.42%, Validation Accuracy: 69.18%
Epoch [713/800], Training Loss: 0.7238, Training Accuracy: 68.81%, Validation Accuracy: 70.55%
Epoch [714/800], Training Loss: 0.7479, Training Accuracy: 68.81%, Validation Accuracy: 70.55%
Epoch [715/800], Training Loss: 0.6965, Training Accuracy: 69.99%, Validation Accuracy: 69.86%
Epoch [716/800], Training Loss: 0.7418, Training Accuracy: 68.37%, Validation Accuracy: 71.92%
Epoch [717/800], Training Loss: 0.7740, Training Accuracy: 66.76%, Validation Accuracy: 69.18%
Epoch [718/800], Training Loss: 0.7425, Training Accuracy: 67.50%, Validation Accuracy: 69.18%
Epoch [719/800], Training Loss: 0.7047, Training Accuracy: 70.57%, Validation Accuracy: 70.55%
Epoch [720/800], Training Loss: 0.7161, Training Accuracy: 71.60%, Validation Accuracy: 71.23%
Epoch [721/800], Training Loss: 0.7313, Training Accuracy: 68.81%, Validation Accuracy: 71.92%
Epoch [722/800], Training Loss: 0.7677, Training Accuracy: 67.79%, Validation Accuracy: 68.49%
Epoch [723/800], Training Loss: 0.7053, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [724/800], Training Loss: 0.7396, Training Accuracy: 69.69%, Validation Accuracy: 70.55%
Epoch [725/800], Training Loss: 0.7711, Training Accuracy: 68.37%, Validation Accuracy: 70.55%
Epoch [726/800], Training Loss: 0.7531, Training Accuracy: 69.11%, Validation Accuracy: 69.86%
Epoch [727/800], Training Loss: 0.7458, Training Accuracy: 68.81%, Validation Accuracy: 70.55%
Epoch [728/800], Training Loss: 0.7439, Training Accuracy: 69.40%, Validation Accuracy: 68.49%
Epoch [729/800], Training Loss: 0.7683, Training Accuracy: 68.23%, Validation Accuracy: 71.23%
Epoch [730/800], Training Loss: 0.7349, Training Accuracy: 69.69%, Validation Accuracy: 68.49%
Epoch [731/800], Training Loss: 0.7464, Training Accuracy: 68.67%, Validation Accuracy: 67.81%
Epoch [732/800], Training Loss: 0.7662, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [733/800], Training Loss: 0.7607, Training Accuracy: 67.35%, Validation Accuracy: 70.55%
Epoch [734/800], Training Loss: 0.7389, Training Accuracy: 68.67%, Validation Accuracy: 69.18%
Epoch [735/800], Training Loss: 0.7472, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [736/800], Training Loss: 0.7829, Training Accuracy: 66.18%, Validation Accuracy: 71.23%
Epoch [737/800], Training Loss: 0.7668, Training Accuracy: 68.52%, Validation Accuracy: 71.92%
Epoch [738/800], Training Loss: 0.7530, Training Accuracy: 69.11%, Validation Accuracy: 69.86%
Epoch [739/800], Training Loss: 0.7613, Training Accuracy: 66.03%, Validation Accuracy: 68.49%
Epoch [740/800], Training Loss: 0.7358, Training Accuracy: 68.81%, Validation Accuracy: 70.55%
Epoch [741/800], Training Loss: 0.7801, Training Accuracy: 67.79%, Validation Accuracy: 71.92%
Epoch [742/800], Training Loss: 0.7631, Training Accuracy: 66.18%, Validation Accuracy: 70.55%
Epoch [743/800], Training Loss: 0.7665, Training Accuracy: 66.33%, Validation Accuracy: 70.55%
Epoch [744/800], Training Loss: 0.7220, Training Accuracy: 67.64%, Validation Accuracy: 71.92%
Epoch [745/800], Training Loss: 0.6982, Training Accuracy: 71.60%, Validation Accuracy: 69.18%
Epoch [746/800], Training Loss: 0.7266, Training Accuracy: 69.25%, Validation Accuracy: 71.92%
Epoch [747/800], Training Loss: 0.7436, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [748/800], Training Loss: 0.7808, Training Accuracy: 66.33%, Validation Accuracy: 70.55%
Epoch [749/800], Training Loss: 0.7454, Training Accuracy: 68.08%, Validation Accuracy: 69.18%
Epoch [750/800], Training Loss: 0.7321, Training Accuracy: 69.55%, Validation Accuracy: 70.55%
Epoch [751/800], Training Loss: 0.7449, Training Accuracy: 71.89%, Validation Accuracy: 69.86%
Epoch [752/800], Training Loss: 0.7397, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [753/800], Training Loss: 0.7811, Training Accuracy: 66.18%, Validation Accuracy: 70.55%
Epoch [754/800], Training Loss: 0.7291, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [755/800], Training Loss: 0.7427, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [756/800], Training Loss: 0.7328, Training Accuracy: 69.40%, Validation Accuracy: 69.18%
Epoch [757/800], Training Loss: 0.7207, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [758/800], Training Loss: 0.7156, Training Accuracy: 69.99%, Validation Accuracy: 69.86%
Epoch [759/800], Training Loss: 0.7972, Training Accuracy: 67.35%, Validation Accuracy: 71.23%
Epoch [760/800], Training Loss: 0.7547, Training Accuracy: 66.47%, Validation Accuracy: 69.18%
Epoch [761/800], Training Loss: 0.7178, Training Accuracy: 67.94%, Validation Accuracy: 71.23%
Epoch [762/800], Training Loss: 0.7745, Training Accuracy: 69.40%, Validation Accuracy: 71.23%
Epoch [763/800], Training Loss: 0.7237, Training Accuracy: 71.45%, Validation Accuracy: 69.86%
Epoch [764/800], Training Loss: 0.7203, Training Accuracy: 68.96%, Validation Accuracy: 71.23%
Epoch [765/800], Training Loss: 0.7305, Training Accuracy: 69.99%, Validation Accuracy: 68.49%
Epoch [766/800], Training Loss: 0.7534, Training Accuracy: 66.91%, Validation Accuracy: 68.49%
Epoch [767/800], Training Loss: 0.7524, Training Accuracy: 66.62%, Validation Accuracy: 69.86%
Epoch [768/800], Training Loss: 0.7247, Training Accuracy: 67.50%, Validation Accuracy: 68.49%
Epoch [769/800], Training Loss: 0.7468, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [770/800], Training Loss: 0.7150, Training Accuracy: 67.94%, Validation Accuracy: 68.49%
Epoch [771/800], Training Loss: 0.7575, Training Accuracy: 69.25%, Validation Accuracy: 68.49%
Epoch [772/800], Training Loss: 0.7623, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [773/800], Training Loss: 0.7920, Training Accuracy: 67.79%, Validation Accuracy: 70.55%
Epoch [774/800], Training Loss: 0.7642, Training Accuracy: 65.89%, Validation Accuracy: 69.18%
/home/tanguy/5A/MLChallenge/images_notebook.py:450: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load("cnn_model_tanguy5.pth"))
Epoch [775/800], Training Loss: 0.8002, Training Accuracy: 67.50%, Validation Accuracy: 69.86%
Epoch [776/800], Training Loss: 0.7589, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [777/800], Training Loss: 0.7140, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [778/800], Training Loss: 0.7841, Training Accuracy: 65.74%, Validation Accuracy: 71.23%
Epoch [779/800], Training Loss: 0.7469, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [780/800], Training Loss: 0.7347, Training Accuracy: 70.42%, Validation Accuracy: 70.55%
Epoch [781/800], Training Loss: 0.7533, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [782/800], Training Loss: 0.7470, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [783/800], Training Loss: 0.7745, Training Accuracy: 67.06%, Validation Accuracy: 69.18%
Epoch [784/800], Training Loss: 0.7321, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [785/800], Training Loss: 0.7413, Training Accuracy: 67.06%, Validation Accuracy: 69.86%
Epoch [786/800], Training Loss: 0.7449, Training Accuracy: 68.52%, Validation Accuracy: 69.18%
Epoch [787/800], Training Loss: 0.7135, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [788/800], Training Loss: 0.7291, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [789/800], Training Loss: 0.7150, Training Accuracy: 71.01%, Validation Accuracy: 71.23%
Epoch [790/800], Training Loss: 0.7402, Training Accuracy: 70.28%, Validation Accuracy: 70.55%
Epoch [791/800], Training Loss: 0.7183, Training Accuracy: 71.16%, Validation Accuracy: 71.23%
Epoch [792/800], Training Loss: 0.7559, Training Accuracy: 68.08%, Validation Accuracy: 67.12%
Epoch [793/800], Training Loss: 0.7111, Training Accuracy: 68.52%, Validation Accuracy: 70.55%
Epoch [794/800], Training Loss: 0.7197, Training Accuracy: 71.89%, Validation Accuracy: 69.86%
Epoch [795/800], Training Loss: 0.7595, Training Accuracy: 67.94%, Validation Accuracy: 71.23%
Epoch [796/800], Training Loss: 0.7698, Training Accuracy: 67.06%, Validation Accuracy: 70.55%
Epoch [797/800], Training Loss: 0.7440, Training Accuracy: 70.42%, Validation Accuracy: 69.18%
Epoch [798/800], Training Loss: 0.7269, Training Accuracy: 68.37%, Validation Accuracy: 67.81%
Epoch [799/800], Training Loss: 0.7382, Training Accuracy: 67.79%, Validation Accuracy: 71.23%
Epoch [800/800], Training Loss: 0.7377, Training Accuracy: 68.81%, Validation Accuracy: 69.86%
Accuracy of the model on the test set: 70.95%
Mean: tensor([0.5656, 0.4501, 0.4434])
Std: tensor([0.2037, 0.1871, 0.1892])
Accuracy: 67.50%
